indicator_code,indicator_name,unit,domain,data_type,country_code,country_name,region,income,year,query_type,ground_truth_value
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2015,POSITIVE,4.97569186787531
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2016,POSITIVE,4.98113540038889
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2017,POSITIVE,5.00744170741452
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2018,POSITIVE,5.01765392360418
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2019,POSITIVE,4.99529707270414
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2020,POSITIVE,4.93474748949623
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2021,POSITIVE,4.8402685768677
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2022,POSITIVE,4.71631881344106
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2023,POSITIVE,4.5741762039282
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,KWT,Kuwait,MNA,HIC,2024,POSITIVE,4.42464239191397
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2000,POSITIVE,4.96885550346499
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2001,POSITIVE,4.56214138652713
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2002,POSITIVE,4.25349280027062
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2003,POSITIVE,4.0076268437826
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2004,POSITIVE,3.78912223272343
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2005,POSITIVE,3.59382297146081
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2006,POSITIVE,3.42731134776793
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2007,POSITIVE,3.29833967404705
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2008,POSITIVE,3.21112575327031
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2009,POSITIVE,3.1608808369089
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2010,POSITIVE,3.1452197515703
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2011,POSITIVE,3.15701107893495
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2012,POSITIVE,3.18142393354987
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2013,POSITIVE,3.22079824290063
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2014,POSITIVE,3.28006923839672
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2015,POSITIVE,3.37120188524888
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2016,POSITIVE,3.49361598099501
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2017,POSITIVE,3.64886347020474
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2018,POSITIVE,3.81839401732413
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2019,POSITIVE,3.98783931315097
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2020,POSITIVE,4.12903216364118
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2021,POSITIVE,4.23935923521163
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2022,POSITIVE,4.32992382628934
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2023,POSITIVE,4.40088153548333
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,BHR,Bahrain,MNA,HIC,2024,POSITIVE,4.44485336500335
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2000,POSITIVE,7.74706549806187
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2001,POSITIVE,7.30790743331873
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2002,POSITIVE,6.94191176526666
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2003,POSITIVE,6.64172912980461
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2004,POSITIVE,6.41504519204016
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2005,POSITIVE,6.22924532363348
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2006,POSITIVE,6.0804326219368
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2007,POSITIVE,5.96978221914685
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2008,POSITIVE,5.88894653733285
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2009,POSITIVE,5.82410113327759
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2010,POSITIVE,5.76983692409856
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2011,POSITIVE,5.71305558608815
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2012,POSITIVE,5.65888328700824
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2013,POSITIVE,5.61157068038878
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2014,POSITIVE,5.56687431848222
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2015,POSITIVE,5.539464312707
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2016,POSITIVE,5.53127607162213
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2017,POSITIVE,5.54107822805285
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2018,POSITIVE,5.55523421764067
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2019,POSITIVE,5.57256730138705
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2020,POSITIVE,5.5670756211417
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2021,POSITIVE,5.52719036107577
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2022,POSITIVE,5.50469734992152
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2023,POSITIVE,5.57976689517819
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,OMN,Oman,MNA,HIC,2024,POSITIVE,5.78161053986383
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2000,POSITIVE,3.61428665395113
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2001,POSITIVE,3.39578774631058
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2002,POSITIVE,3.19389234754452
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2003,POSITIVE,3.00133692134075
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2004,POSITIVE,2.80947536851984
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2005,POSITIVE,2.61708578196717
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2006,POSITIVE,2.42889733016824
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2007,POSITIVE,2.25398181652733
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2008,POSITIVE,2.09552726996462
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2009,POSITIVE,1.9537825521735
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2010,POSITIVE,1.82699520606245
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2011,POSITIVE,1.71024807322441
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2012,POSITIVE,1.60343932400275
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2013,POSITIVE,1.51432321841503
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2014,POSITIVE,1.44680405817394
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2015,POSITIVE,1.40726759388473
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2016,POSITIVE,1.40248827945187
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2017,POSITIVE,1.43946125550094
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2018,POSITIVE,1.51767028207981
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2019,POSITIVE,1.63818587630942
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2020,POSITIVE,1.80013955200217
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2021,POSITIVE,2.00250977404987
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2022,POSITIVE,2.23985109778557
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2023,POSITIVE,2.49405437649687
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,CYP,Cyprus,ECA,HIC,2024,POSITIVE,2.70973103495304
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2000,POSITIVE,5.07934501988319
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2001,POSITIVE,4.91459970076384
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2002,POSITIVE,4.77991540312083
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2003,POSITIVE,4.68179860037935
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2004,POSITIVE,4.6167783243824
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2005,POSITIVE,4.57848074341633
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2006,POSITIVE,4.56387224770929
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2007,POSITIVE,4.5668778057009
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2008,POSITIVE,4.57543104517997
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2009,POSITIVE,4.58847687386898
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2010,POSITIVE,4.59088087234067
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2011,POSITIVE,4.57850751410471
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2012,POSITIVE,4.55597973690765
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2013,POSITIVE,4.51653619997922
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2014,POSITIVE,4.47123515141708
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2015,POSITIVE,4.41735895009753
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2016,POSITIVE,4.35171797876622
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2017,POSITIVE,4.27583619153472
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2018,POSITIVE,4.18667451429661
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2019,POSITIVE,4.08645230943189
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2020,POSITIVE,3.99214009997668
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2021,POSITIVE,3.8880993646649
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2022,POSITIVE,3.78240303907487
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2023,POSITIVE,3.67756753084193
CME_MRM0,Neonatal mortality rate,"per 1,000 live births",CME,annual_modeled,MLT,Malta,ECA,HIC,2024,POSITIVE,3.56936997871697
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2000,POSITIVE,75.7660651086298
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2001,POSITIVE,72.2400375713837
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2002,POSITIVE,68.672299950341
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2003,POSITIVE,65.2223041444196
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2004,POSITIVE,61.9086425092606
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2005,POSITIVE,58.8035674927718
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2006,POSITIVE,55.9146349942301
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2007,POSITIVE,53.2463086921356
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2008,POSITIVE,50.7615630184541
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2009,POSITIVE,48.6222917728374
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2010,POSITIVE,46.7149319820147
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2011,POSITIVE,45.1902408859907
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2012,POSITIVE,43.9521342843712
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2013,POSITIVE,42.6233855654969
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2014,POSITIVE,41.7674018580851
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2015,POSITIVE,41.5899447780539
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2016,POSITIVE,40.7073157153455
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2017,POSITIVE,40.1183629422304
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2018,POSITIVE,39.7221819863432
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2019,POSITIVE,38.9564032580197
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2020,POSITIVE,37.5694934287647
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2021,POSITIVE,36.9326005823909
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2022,POSITIVE,35.9527329661366
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2023,POSITIVE,34.882980202835
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,YEM,Yemen,MNA,LIC,2024,POSITIVE,33.8468789148553
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2000,POSITIVE,99.5952967175451
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2001,POSITIVE,97.9494758938826
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2002,POSITIVE,96.1397750594924
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2003,POSITIVE,94.3233235982021
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2004,POSITIVE,92.1767558173988
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2005,POSITIVE,89.9739970310673
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2006,POSITIVE,87.4202480606768
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2007,POSITIVE,85.3257863255012
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2008,POSITIVE,83.3503858311429
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2009,POSITIVE,239.852511476219
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2010,POSITIVE,88.4940416062364
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2011,POSITIVE,77.7413352140025
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2012,POSITIVE,76.1164516932148
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2013,POSITIVE,81.0336726233861
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2014,POSITIVE,101.670969909632
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2015,POSITIVE,71.9991322800414
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2016,POSITIVE,77.0649373506758
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2017,POSITIVE,88.4033040304211
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2018,POSITIVE,73.9009174879692
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2019,POSITIVE,128.933517246654
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2020,POSITIVE,74.7211271527644
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2021,POSITIVE,96.3094781602755
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2022,POSITIVE,206.777973417731
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2023,POSITIVE,60.7576837563865
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,CAF,Central African Republic,WCA,LIC,2024,POSITIVE,58.8258720471144
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2000,POSITIVE,100.728963208681
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2001,POSITIVE,97.8568546192073
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2002,POSITIVE,94.8410876680211
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2003,POSITIVE,91.7843476698722
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2004,POSITIVE,88.529681440404
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2005,POSITIVE,85.0706592823267
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2006,POSITIVE,81.6657275365042
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2007,POSITIVE,78.2123753277693
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2008,POSITIVE,74.6809785399089
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2009,POSITIVE,71.1704896510397
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2010,POSITIVE,67.9017951013823
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2011,POSITIVE,64.620087988429
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2012,POSITIVE,61.823707638333
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2013,POSITIVE,59.3162335141401
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2014,POSITIVE,57.1204872850697
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2015,POSITIVE,55.1886402993178
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2016,POSITIVE,53.3932532447412
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2017,POSITIVE,51.6993754830892
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2018,POSITIVE,50.1295160352793
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2019,POSITIVE,48.6445938501456
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2020,POSITIVE,47.2161131982774
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2021,POSITIVE,45.9110207320169
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2022,POSITIVE,44.6630824683273
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2023,POSITIVE,43.3813865737641
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,GNB,Guinea-Bissau,WCA,LIC,2024,POSITIVE,42.07277796645
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,COM,Comoros,ESA,LIC,2000,POSITIVE,65.227999287792
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,COM,Comoros,ESA,LIC,2001,POSITIVE,63.0094782010492
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,COM,Comoros,ESA,LIC,2002,POSITIVE,60.8706732819483
