country_code,country_name,period,geo_type,indicator,indicator_name,value,unit,unit_name,sex,age,wealth_quintile,residence,maternal_edu_lvl,lower_bound,upper_bound,obs_status,obs_status_name,data_source,ref_period,country_notes,indicator_code,year
KGZ,Kyrgyzstan,2020.0,0,CME_MRY0T4,Under-five mortality rate,17.8145721560973,D_PER_1000_B,,_T,,_T,,,17.2871242260933,18.3197630369284,A,,UN_IGME,,,CME_MRY0T4,2020
KGZ,Kyrgyzstan,2021.0,0,CME_MRY0T4,Under-five mortality rate,17.4823114759341,D_PER_1000_B,,_T,,_T,,,16.9885656210593,18.0114369246457,A,,UN_IGME,,,CME_MRY0T4,2021
KGZ,Kyrgyzstan,2022.0,0,CME_MRY0T4,Under-five mortality rate,17.2515805778237,D_PER_1000_B,,_T,,_T,,,16.6508434321775,17.912714212185,A,,UN_IGME,,,CME_MRY0T4,2022
KGZ,Kyrgyzstan,2023.0,0,CME_MRY0T4,Under-five mortality rate,17.0301214497739,D_PER_1000_B,,_T,,_T,,,16.1416950606682,18.0088287097726,A,,UN_IGME,,,CME_MRY0T4,2023
KGZ,Kyrgyzstan,2024.0,0,CME_MRY0T4,Under-five mortality rate,16.7820696454905,D_PER_1000_B,,_T,,_T,,,15.4217475690995,18.3631289399464,A,,UN_IGME,,,CME_MRY0T4,2024
KWT,Kuwait,2000.0,0,CME_MRY0T4,Under-five mortality rate,12.7430607837139,D_PER_1000_B,,_T,,_T,,,12.3542871380324,13.1351592751531,A,,UN_IGME,,,CME_MRY0T4,2000
KWT,Kuwait,2001.0,0,CME_MRY0T4,Under-five mortality rate,12.5101790097518,D_PER_1000_B,,_T,,_T,,,12.140325156634,12.8838220837607,A,,UN_IGME,,,CME_MRY0T4,2001
KWT,Kuwait,2002.0,0,CME_MRY0T4,Under-five mortality rate,12.3339685149969,D_PER_1000_B,,_T,,_T,,,11.9734239604656,12.6920509019194,A,,UN_IGME,,,CME_MRY0T4,2002
KWT,Kuwait,2003.0,0,CME_MRY0T4,Under-five mortality rate,12.1549518742874,D_PER_1000_B,,_T,,_T,,,11.8018840178363,12.507350668641,A,,UN_IGME,,,CME_MRY0T4,2003
KWT,Kuwait,2004.0,0,CME_MRY0T4,Under-five mortality rate,11.9532378742435,D_PER_1000_B,,_T,,_T,,,11.6116080426624,12.2961392341189,A,,UN_IGME,,,CME_MRY0T4,2004
KWT,Kuwait,2005.0,0,CME_MRY0T4,Under-five mortality rate,11.7575668789229,D_PER_1000_B,,_T,,_T,,,11.416243690837,12.0990144002973,A,,UN_IGME,,,CME_MRY0T4,2005
KWT,Kuwait,2006.0,0,CME_MRY0T4,Under-five mortality rate,11.5855351937371,D_PER_1000_B,,_T,,_T,,,11.2577867991717,11.9196717310305,A,,UN_IGME,,,CME_MRY0T4,2006
KWT,Kuwait,2007.0,0,CME_MRY0T4,Under-five mortality rate,11.4302433744601,D_PER_1000_B,,_T,,_T,,,11.113148146953,11.752394669264,A,,UN_IGME,,,CME_MRY0T4,2007
KWT,Kuwait,2008.0,0,CME_MRY0T4,Under-five mortality rate,11.2441694247657,D_PER_1000_B,,_T,,_T,,,10.9318697043123,11.5716489462242,A,,UN_IGME,,,CME_MRY0T4,2008
KWT,Kuwait,2009.0,0,CME_MRY0T4,Under-five mortality rate,11.0090678765967,D_PER_1000_B,,_T,,_T,,,10.7107142601938,11.3138041098261,A,,UN_IGME,,,CME_MRY0T4,2009
KWT,Kuwait,2010.0,0,CME_MRY0T4,Under-five mortality rate,10.7079546783878,D_PER_1000_B,,_T,,_T,,,10.411549331134,11.010875446537,A,,UN_IGME,,,CME_MRY0T4,2010
KWT,Kuwait,2011.0,0,CME_MRY0T4,Under-five mortality rate,10.3413396749577,D_PER_1000_B,,_T,,_T,,,10.0481914408123,10.6351918778992,A,,UN_IGME,,,CME_MRY0T4,2011
KWT,Kuwait,2012.0,0,CME_MRY0T4,Under-five mortality rate,9.95471721138064,D_PER_1000_B,,_T,,_T,,,9.6725393079432,10.2352661453869,A,,UN_IGME,,,CME_MRY0T4,2012
KWT,Kuwait,2013.0,0,CME_MRY0T4,Under-five mortality rate,9.60707532433388,D_PER_1000_B,,_T,,_T,,,9.32772834544583,9.88991936705028,A,,UN_IGME,,,CME_MRY0T4,2013
KWT,Kuwait,2014.0,0,CME_MRY0T4,Under-five mortality rate,9.33004101266562,D_PER_1000_B,,_T,,_T,,,9.06230474581193,9.60815410350363,A,,UN_IGME,,,CME_MRY0T4,2014
KWT,Kuwait,2015.0,0,CME_MRY0T4,Under-five mortality rate,9.13123696037385,D_PER_1000_B,,_T,,_T,,,8.86406800611677,9.41524155357773,A,,UN_IGME,,,CME_MRY0T4,2015
KWT,Kuwait,2016.0,0,CME_MRY0T4,Under-five mortality rate,9.00189857726227,D_PER_1000_B,,_T,,_T,,,8.73048287389674,9.28084930729398,A,,UN_IGME,,,CME_MRY0T4,2016
KWT,Kuwait,2017.0,0,CME_MRY0T4,Under-five mortality rate,8.93034635238227,D_PER_1000_B,,_T,,_T,,,8.64534448579432,9.21452256536853,A,,UN_IGME,,,CME_MRY0T4,2017
KWT,Kuwait,2018.0,0,CME_MRY0T4,Under-five mortality rate,8.89204118998307,D_PER_1000_B,,_T,,_T,,,8.5845321424452,9.20072611091846,A,,UN_IGME,,,CME_MRY0T4,2018
KWT,Kuwait,2019.0,0,CME_MRY0T4,Under-five mortality rate,8.86558511616194,D_PER_1000_B,,_T,,_T,,,8.54198778841814,9.19899002269261,A,,UN_IGME,,,CME_MRY0T4,2019
KWT,Kuwait,2020.0,0,CME_MRY0T4,Under-five mortality rate,8.81797703675917,D_PER_1000_B,,_T,,_T,,,8.4816918406069,9.17108816687409,A,,UN_IGME,,,CME_MRY0T4,2020
KWT,Kuwait,2021.0,0,CME_MRY0T4,Under-five mortality rate,8.71890818089852,D_PER_1000_B,,_T,,_T,,,8.38069802641637,9.07122952273612,A,,UN_IGME,,,CME_MRY0T4,2021
KWT,Kuwait,2022.0,0,CME_MRY0T4,Under-five mortality rate,8.56134801115511,D_PER_1000_B,,_T,,_T,,,8.22286511250838,8.91027773204231,A,,UN_IGME,,,CME_MRY0T4,2022
KWT,Kuwait,2023.0,0,CME_MRY0T4,Under-five mortality rate,8.35343225040891,D_PER_1000_B,,_T,,_T,,,7.98141038093825,8.74104345242612,A,,UN_IGME,,,CME_MRY0T4,2023
KWT,Kuwait,2024.0,0,CME_MRY0T4,Under-five mortality rate,8.10382261436074,D_PER_1000_B,,_T,,_T,,,7.63428230844857,8.60702366163799,A,,UN_IGME,,,CME_MRY0T4,2024
LAO,Lao People's Democratic Republic,2000.0,0,CME_MRY0T4,Under-five mortality rate,100.123544257877,D_PER_1000_B,,_T,,_T,,,91.6952276488429,109.690590251809,A,,UN_IGME,,,CME_MRY0T4,2000
LAO,Lao People's Democratic Republic,2001.0,0,CME_MRY0T4,Under-five mortality rate,95.597156294953,D_PER_1000_B,,_T,,_T,,,87.4989562636672,105.132033158735,A,,UN_IGME,,,CME_MRY0T4,2001
LAO,Lao People's Democratic Republic,2002.0,0,CME_MRY0T4,Under-five mortality rate,91.0782466695601,D_PER_1000_B,,_T,,_T,,,83.2329149243186,100.315368999441,A,,UN_IGME,,,CME_MRY0T4,2002
LAO,Lao People's Democratic Republic,2003.0,0,CME_MRY0T4,Under-five mortality rate,86.5818243976725,D_PER_1000_B,,_T,,_T,,,79.0259792309506,95.553405028105,A,,UN_IGME,,,CME_MRY0T4,2003
LAO,Lao People's Democratic Republic,2004.0,0,CME_MRY0T4,Under-five mortality rate,82.1166220026598,D_PER_1000_B,,_T,,_T,,,74.7889473749291,90.6715262974867,A,,UN_IGME,,,CME_MRY0T4,2004
LAO,Lao People's Democratic Republic,2005.0,0,CME_MRY0T4,Under-five mortality rate,77.72503233027,D_PER_1000_B,,_T,,_T,,,70.6828737886334,85.9558428487571,A,,UN_IGME,,,CME_MRY0T4,2005
LAO,Lao People's Democratic Republic,2006.0,0,CME_MRY0T4,Under-five mortality rate,73.5069533353133,D_PER_1000_B,,_T,,_T,,,66.6146240900762,81.4390732944911,A,,UN_IGME,,,CME_MRY0T4,2006
LAO,Lao People's Democratic Republic,2007.0,0,CME_MRY0T4,Under-five mortality rate,69.451247578756,D_PER_1000_B,,_T,,_T,,,62.6805553022036,77.0658687327943,A,,UN_IGME,,,CME_MRY0T4,2007
LAO,Lao People's Democratic Republic,2008.0,0,CME_MRY0T4,Under-five mortality rate,65.516151342079,D_PER_1000_B,,_T,,_T,,,59.0051640990142,73.0276907488176,A,,UN_IGME,,,CME_MRY0T4,2008
LAO,Lao People's Democratic Republic,2009.0,0,CME_MRY0T4,Under-five mortality rate,61.8084019926607,D_PER_1000_B,,_T,,_T,,,55.379261559621,69.1299749166496,A,,UN_IGME,,,CME_MRY0T4,2009
LAO,Lao People's Democratic Republic,2010.0,0,CME_MRY0T4,Under-five mortality rate,58.3738964407427,D_PER_1000_B,,_T,,_T,,,51.9854531996291,65.6278043292292,A,,UN_IGME,,,CME_MRY0T4,2010
LAO,Lao People's Democratic Republic,2011.0,0,CME_MRY0T4,Under-five mortality rate,55.1476352609725,D_PER_1000_B,,_T,,_T,,,48.8103679444757,62.3292482862204,A,,UN_IGME,,,CME_MRY0T4,2011
LAO,Lao People's Democratic Republic,2012.0,0,CME_MRY0T4,Under-five mortality rate,52.1425208242706,D_PER_1000_B,,_T,,_T,,,45.8486580159614,59.335641381954,A,,UN_IGME,,,CME_MRY0T4,2012
LAO,Lao People's Democratic Republic,2013.0,0,CME_MRY0T4,Under-five mortality rate,49.377446255645,D_PER_1000_B,,_T,,_T,,,43.096317712333,56.573117233826,A,,UN_IGME,,,CME_MRY0T4,2013
LAO,Lao People's Democratic Republic,2014.0,0,CME_MRY0T4,Under-five mortality rate,46.8092290489945,D_PER_1000_B,,_T,,_T,,,40.4220432987142,53.9308951776713,A,,UN_IGME,,,CME_MRY0T4,2014
LAO,Lao People's Democratic Republic,2015.0,0,CME_MRY0T4,Under-five mortality rate,44.4199778572623,D_PER_1000_B,,_T,,_T,,,38.0254265307193,51.5418999207079,A,,UN_IGME,,,CME_MRY0T4,2015
LAO,Lao People's Democratic Republic,2016.0,0,CME_MRY0T4,Under-five mortality rate,42.2106931008809,D_PER_1000_B,,_T,,_T,,,35.8344712136518,49.5237345784288,A,,UN_IGME,,,CME_MRY0T4,2016
LAO,Lao People's Democratic Republic,2017.0,0,CME_MRY0T4,Under-five mortality rate,40.1513465736214,D_PER_1000_B,,_T,,_T,,,33.6065713773762,47.5956963688868,A,,UN_IGME,,,CME_MRY0T4,2017
LAO,Lao People's Democratic Republic,2018.0,0,CME_MRY0T4,Under-five mortality rate,38.2676738488799,D_PER_1000_B,,_T,,_T,,,31.5498026759272,45.841627663175,A,,UN_IGME,,,CME_MRY0T4,2018
LAO,Lao People's Democratic Republic,2019.0,0,CME_MRY0T4,Under-five mortality rate,36.4962348234433,D_PER_1000_B,,_T,,_T,,,29.5953270470077,44.3686998961817,A,,UN_IGME,,,CME_MRY0T4,2019
LAO,Lao People's Democratic Republic,2020.0,0,CME_MRY0T4,Under-five mortality rate,34.8036470981919,D_PER_1000_B,,_T,,_T,,,27.6609759834865,43.0747092483309,A,,UN_IGME,,,CME_MRY0T4,2020
LAO,Lao People's Democratic Republic,2021.0,0,CME_MRY0T4,Under-five mortality rate,33.2074922852914,D_PER_1000_B,,_T,,_T,,,25.8915172020794,41.8782583388592,A,,UN_IGME,,,CME_MRY0T4,2021
LAO,Lao People's Democratic Republic,2022.0,0,CME_MRY0T4,Under-five mortality rate,31.7827758861718,D_PER_1000_B,,_T,,_T,,,24.3275986139073,40.8534110638356,A,,UN_IGME,,,CME_MRY0T4,2022
LAO,Lao People's Democratic Republic,2023.0,0,CME_MRY0T4,Under-five mortality rate,30.5013883407787,D_PER_1000_B,,_T,,_T,,,22.9149872572094,40.0214786894399,A,,UN_IGME,,,CME_MRY0T4,2023
LAO,Lao People's Democratic Republic,2024.0,0,CME_MRY0T4,Under-five mortality rate,29.3500559642661,D_PER_1000_B,,_T,,_T,,,21.6343668361816,39.3679235999391,A,,UN_IGME,,,CME_MRY0T4,2024
MAR,Morocco,2000.0,0,CME_MRY0T4,Under-five mortality rate,52.4181424685762,D_PER_1000_B,,_T,,_T,,,47.5780963354478,58.050802793963,A,,UN_IGME,,,CME_MRY0T4,2000
MAR,Morocco,2001.0,0,CME_MRY0T4,Under-five mortality rate,50.198362765422,D_PER_1000_B,,_T,,_T,,,45.4355402910772,55.8114470685205,A,,UN_IGME,,,CME_MRY0T4,2001
MAR,Morocco,2002.0,0,CME_MRY0T4,Under-five mortality rate,48.0132004531244,D_PER_1000_B,,_T,,_T,,,43.3666955613643,53.6146810540287,A,,UN_IGME,,,CME_MRY0T4,2002
MAR,Morocco,2003.0,0,CME_MRY0T4,Under-five mortality rate,45.8367649470543,D_PER_1000_B,,_T,,_T,,,41.2972022946229,51.3025727369206,A,,UN_IGME,,,CME_MRY0T4,2003
MAR,Morocco,2004.0,0,CME_MRY0T4,Under-five mortality rate,43.6299665506393,D_PER_1000_B,,_T,,_T,,,39.2196036662715,48.9884601945849,A,,UN_IGME,,,CME_MRY0T4,2004
MAR,Morocco,2005.0,0,CME_MRY0T4,Under-five mortality rate,41.3936053247893,D_PER_1000_B,,_T,,_T,,,37.1397610608816,46.3310333827346,A,,UN_IGME,,,CME_MRY0T4,2005
MAR,Morocco,2006.0,0,CME_MRY0T4,Under-five mortality rate,39.1512157788929,D_PER_1000_B,,_T,,_T,,,34.986355737594,43.6951720032504,A,,UN_IGME,,,CME_MRY0T4,2006
MAR,Morocco,2007.0,0,CME_MRY0T4,Under-five mortality rate,36.9394722100412,D_PER_1000_B,,_T,,_T,,,32.9289206878278,41.1760948145277,A,,UN_IGME,,,CME_MRY0T4,2007
MAR,Morocco,2008.0,0,CME_MRY0T4,Under-five mortality rate,34.7973366704543,D_PER_1000_B,,_T,,_T,,,30.8207910327212,38.8045121413974,A,,UN_IGME,,,CME_MRY0T4,2008
MAR,Morocco,2009.0,0,CME_MRY0T4,Under-five mortality rate,32.7956376619775,D_PER_1000_B,,_T,,_T,,,28.819943882411,36.6362101429117,A,,UN_IGME,,,CME_MRY0T4,2009
MAR,Morocco,2010.0,0,CME_MRY0T4,Under-five mortality rate,30.9124624339446,D_PER_1000_B,,_T,,_T,,,26.9319846844749,34.8239739587427,A,,UN_IGME,,,CME_MRY0T4,2010
MAR,Morocco,2011.0,0,CME_MRY0T4,Under-five mortality rate,29.1637186459428,D_PER_1000_B,,_T,,_T,,,25.0428869042368,33.1783020116975,A,,UN_IGME,,,CME_MRY0T4,2011
MAR,Morocco,2012.0,0,CME_MRY0T4,Under-five mortality rate,27.5224915689206,D_PER_1000_B,,_T,,_T,,,23.2689113845585,31.7595274060091,A,,UN_IGME,,,CME_MRY0T4,2012
MAR,Morocco,2013.0,0,CME_MRY0T4,Under-five mortality rate,25.9505515437546,D_PER_1000_B,,_T,,_T,,,21.6375726300041,30.4614892366588,A,,UN_IGME,,,CME_MRY0T4,2013
MAR,Morocco,2014.0,0,CME_MRY0T4,Under-five mortality rate,24.4726959746674,D_PER_1000_B,,_T,,_T,,,20.000623829939,29.3361856221748,A,,UN_IGME,,,CME_MRY0T4,2014
MAR,Morocco,2015.0,0,CME_MRY0T4,Under-five mortality rate,23.128328880512,D_PER_1000_B,,_T,,_T,,,18.4870639543416,28.2440446226146,A,,UN_IGME,,,CME_MRY0T4,2015
MAR,Morocco,2016.0,0,CME_MRY0T4,Under-five mortality rate,21.8943045572518,D_PER_1000_B,,_T,,_T,,,17.0895734972113,27.2789190240763,A,,UN_IGME,,,CME_MRY0T4,2016
MAR,Morocco,2017.0,0,CME_MRY0T4,Under-five mortality rate,20.819717117869,D_PER_1000_B,,_T,,_T,,,15.8619348716649,26.4765987846414,A,,UN_IGME,,,CME_MRY0T4,2017
MAR,Morocco,2018.0,0,CME_MRY0T4,Under-five mortality rate,19.9208689046281,D_PER_1000_B,,_T,,_T,,,14.7597546943984,25.9256518498561,A,,UN_IGME,,,CME_MRY0T4,2018
MAR,Morocco,2019.0,0,CME_MRY0T4,Under-five mortality rate,19.0733740565532,D_PER_1000_B,,_T,,_T,,,13.8325929375359,25.428676402558,A,,UN_IGME,,,CME_MRY0T4,2019
MAR,Morocco,2020.0,0,CME_MRY0T4,Under-five mortality rate,18.3278133014936,D_PER_1000_B,,_T,,_T,,,12.9758986155099,24.9225830643062,A,,UN_IGME,,,CME_MRY0T4,2020
MAR,Morocco,2021.0,0,CME_MRY0T4,Under-five mortality rate,17.624524939407,D_PER_1000_B,,_T,,_T,,,12.0957169284468,24.6918289174151,A,,UN_IGME,,,CME_MRY0T4,2021
MAR,Morocco,2022.0,0,CME_MRY0T4,Under-five mortality rate,16.9797877146966,D_PER_1000_B,,_T,,_T,,,11.3662793292444,24.4746420040683,A,,UN_IGME,,,CME_MRY0T4,2022
MAR,Morocco,2023.0,0,CME_MRY0T4,Under-five mortality rate,16.3179754829336,D_PER_1000_B,,_T,,_T,,,10.6509537498931,24.3488269367248,A,,UN_IGME,,,CME_MRY0T4,2023
MAR,Morocco,2024.0,0,CME_MRY0T4,Under-five mortality rate,15.7315030404638,D_PER_1000_B,,_T,,_T,,,10.0006519248927,24.1439119541959,A,,UN_IGME,,,CME_MRY0T4,2024
MLT,Malta,2000.0,0,CME_MRY0T4,Under-five mortality rate,7.61655820979732,D_PER_1000_B,,_T,,_T,,,6.96091884119347,8.33209042554851,A,,UN_IGME,,,CME_MRY0T4,2000
MLT,Malta,2001.0,0,CME_MRY0T4,Under-five mortality rate,7.38282101668566,D_PER_1000_B,,_T,,_T,,,6.72792197618275,8.08253353468113,A,,UN_IGME,,,CME_MRY0T4,2001
MLT,Malta,2002.0,0,CME_MRY0T4,Under-five mortality rate,7.19425428938495,D_PER_1000_B,,_T,,_T,,,6.54361733151345,7.8820007046121,A,,UN_IGME,,,CME_MRY0T4,2002
MLT,Malta,2003.0,0,CME_MRY0T4,Under-five mortality rate,7.05824204816759,D_PER_1000_B,,_T,,_T,,,6.40786898365606,7.74717170915257,A,,UN_IGME,,,CME_MRY0T4,2003
MLT,Malta,2004.0,0,CME_MRY0T4,Under-five mortality rate,6.96383821571581,D_PER_1000_B,,_T,,_T,,,6.32031374381561,7.6399371905759,A,,UN_IGME,,,CME_MRY0T4,2004
MLT,Malta,2005.0,0,CME_MRY0T4,Under-five mortality rate,6.90678842375397,D_PER_1000_B,,_T,,_T,,,6.26919847567601,7.59305242809151,A,,UN_IGME,,,CME_MRY0T4,2005
MLT,Malta,2006.0,0,CME_MRY0T4,Under-five mortality rate,6.88007862531481,D_PER_1000_B,,_T,,_T,,,6.24568170289462,7.56461196242091,A,,UN_IGME,,,CME_MRY0T4,2006
MLT,Malta,2007.0,0,CME_MRY0T4,Under-five mortality rate,6.87077096688525,D_PER_1000_B,,_T,,_T,,,6.24360755225265,7.55424661697393,A,,UN_IGME,,,CME_MRY0T4,2007
MLT,Malta,2008.0,0,CME_MRY0T4,Under-five mortality rate,6.86958200956528,D_PER_1000_B,,_T,,_T,,,6.25037750084209,7.55716630285884,A,,UN_IGME,,,CME_MRY0T4,2008
MLT,Malta,2009.0,0,CME_MRY0T4,Under-five mortality rate,6.86846562244866,D_PER_1000_B,,_T,,_T,,,6.2460293886946,7.56294759479971,A,,UN_IGME,,,CME_MRY0T4,2009
MLT,Malta,2010.0,0,CME_MRY0T4,Under-five mortality rate,6.86106313035502,D_PER_1000_B,,_T,,_T,,,6.24009333257561,7.5478166280921,A,,UN_IGME,,,CME_MRY0T4,2010
MLT,Malta,2011.0,0,CME_MRY0T4,Under-five mortality rate,6.83678713061266,D_PER_1000_B,,_T,,_T,,,6.20920467057331,7.53873232691959,A,,UN_IGME,,,CME_MRY0T4,2011
MLT,Malta,2012.0,0,CME_MRY0T4,Under-five mortality rate,6.80092509090456,D_PER_1000_B,,_T,,_T,,,6.16535054966398,7.48707453139026,A,,UN_IGME,,,CME_MRY0T4,2012
MLT,Malta,2013.0,0,CME_MRY0T4,Under-five mortality rate,6.74824058645828,D_PER_1000_B,,_T,,_T,,,6.11611102532227,7.42489601560431,A,,UN_IGME,,,CME_MRY0T4,2013
MLT,Malta,2014.0,0,CME_MRY0T4,Under-five mortality rate,6.68056288704668,D_PER_1000_B,,_T,,_T,,,6.05181619749637,7.35680899549448,A,,UN_IGME,,,CME_MRY0T4,2014
MLT,Malta,2015.0,0,CME_MRY0T4,Under-five mortality rate,6.59565305520228,D_PER_1000_B,,_T,,_T,,,5.98951118158869,7.26337335562909,A,,UN_IGME,,,CME_MRY0T4,2015
MLT,Malta,2016.0,0,CME_MRY0T4,Under-five mortality rate,6.49832970021507,D_PER_1000_B,,_T,,_T,,,5.9000286560071,7.16496235438207,A,,UN_IGME,,,CME_MRY0T4,2016
MLT,Malta,2017.0,0,CME_MRY0T4,Under-five mortality rate,6.388067090683,D_PER_1000_B,,_T,,_T,,,5.79040357303697,7.05463361096447,A,,UN_IGME,,,CME_MRY0T4,2017
MLT,Malta,2018.0,0,CME_MRY0T4,Under-five mortality rate,6.25080496266741,D_PER_1000_B,,_T,,_T,,,5.64158165375466,6.94725282300565,A,,UN_IGME,,,CME_MRY0T4,2018
MLT,Malta,2019.0,0,CME_MRY0T4,Under-five mortality rate,6.11439567028526,D_PER_1000_B,,_T,,_T,,,5.44775044072279,6.85873092109889,A,,UN_IGME,,,CME_MRY0T4,2019
MLT,Malta,2020.0,0,CME_MRY0T4,Under-five mortality rate,5.96405845668655,D_PER_1000_B,,_T,,_T,,,5.22041049298331,6.80130085673799,A,,UN_IGME,,,CME_MRY0T4,2020
MLT,Malta,2021.0,0,CME_MRY0T4,Under-five mortality rate,5.80557876351881,D_PER_1000_B,,_T,,_T,,,4.96785301508743,6.77840286845514,A,,UN_IGME,,,CME_MRY0T4,2021
MLT,Malta,2022.0,0,CME_MRY0T4,Under-five mortality rate,5.64755966601939,D_PER_1000_B,,_T,,_T,,,4.70479334111342,6.76493283793417,A,,UN_IGME,,,CME_MRY0T4,2022
MLT,Malta,2023.0,0,CME_MRY0T4,Under-five mortality rate,5.49639526712803,D_PER_1000_B,,_T,,_T,,,4.44276483058021,6.77845113553678,A,,UN_IGME,,,CME_MRY0T4,2023
MLT,Malta,2024.0,0,CME_MRY0T4,Under-five mortality rate,5.33484378809315,D_PER_1000_B,,_T,,_T,,,4.17396992547258,6.77797582624447,A,,UN_IGME,,,CME_MRY0T4,2024
OMN,Oman,2000.0,0,CME_MRY0T4,Under-five mortality rate,16.5391946271701,D_PER_1000_B,,_T,,_T,,,14.4417298821183,18.9148301858959,A,,UN_IGME,,,CME_MRY0T4,2000
OMN,Oman,2001.0,0,CME_MRY0T4,Under-five mortality rate,15.5030504390132,D_PER_1000_B,,_T,,_T,,,13.6107523848573,17.6653611893954,A,,UN_IGME,,,CME_MRY0T4,2001
OMN,Oman,2002.0,0,CME_MRY0T4,Under-five mortality rate,14.6223444870058,D_PER_1000_B,,_T,,_T,,,12.9357481008201,16.5735423947687,A,,UN_IGME,,,CME_MRY0T4,2002
OMN,Oman,2003.0,0,CME_MRY0T4,Under-five mortality rate,13.8971660403689,D_PER_1000_B,,_T,,_T,,,12.4163598297025,15.5868220827616,A,,UN_IGME,,,CME_MRY0T4,2003
OMN,Oman,2004.0,0,CME_MRY0T4,Under-five mortality rate,13.3118068639743,D_PER_1000_B,,_T,,_T,,,12.0434535732211,14.7453545921416,A,,UN_IGME,,,CME_MRY0T4,2004
OMN,Oman,2005.0,0,CME_MRY0T4,Under-five mortality rate,12.8534921952629,D_PER_1000_B,,_T,,_T,,,11.8101851692072,14.0265074873992,A,,UN_IGME,,,CME_MRY0T4,2005
OMN,Oman,2006.0,0,CME_MRY0T4,Under-five mortality rate,12.4949978248957,D_PER_1000_B,,_T,,_T,,,11.6545036385896,13.4156486385719,A,,UN_IGME,,,CME_MRY0T4,2006
OMN,Oman,2007.0,0,CME_MRY0T4,Under-five mortality rate,12.2299915646915,D_PER_1000_B,,_T,,_T,,,11.5789317089091,12.912274468832,A,,UN_IGME,,,CME_MRY0T4,2007
OMN,Oman,2008.0,0,CME_MRY0T4,Under-five mortality rate,12.0284618701906,D_PER_1000_B,,_T,,_T,,,11.5233228084105,12.5395945635114,A,,UN_IGME,,,CME_MRY0T4,2008
OMN,Oman,2009.0,0,CME_MRY0T4,Under-five mortality rate,11.8684939603563,D_PER_1000_B,,_T,,_T,,,11.4687612721516,12.2589309046675,A,,UN_IGME,,,CME_MRY0T4,2009
OMN,Oman,2010.0,0,CME_MRY0T4,Under-five mortality rate,11.7223347549264,D_PER_1000_B,,_T,,_T,,,11.3751689924101,12.0703433009076,A,,UN_IGME,,,CME_MRY0T4,2010
OMN,Oman,2011.0,0,CME_MRY0T4,Under-five mortality rate,11.5736452271995,D_PER_1000_B,,_T,,_T,,,11.2575702682962,11.885495736841,A,,UN_IGME,,,CME_MRY0T4,2011
OMN,Oman,2012.0,0,CME_MRY0T4,Under-five mortality rate,11.4254108103153,D_PER_1000_B,,_T,,_T,,,11.1261358904267,11.728302939734,A,,UN_IGME,,,CME_MRY0T4,2012
OMN,Oman,2013.0,0,CME_MRY0T4,Under-five mortality rate,11.2940219329936,D_PER_1000_B,,_T,,_T,,,11.000496215867,11.601184286001,A,,UN_IGME,,,CME_MRY0T4,2013
OMN,Oman,2014.0,0,CME_MRY0T4,Under-five mortality rate,11.187050694489,D_PER_1000_B,,_T,,_T,,,10.8774383415887,11.5030190511669,A,,UN_IGME,,,CME_MRY0T4,2014
OMN,Oman,2015.0,0,CME_MRY0T4,Under-five mortality rate,11.1010835421701,D_PER_1000_B,,_T,,_T,,,10.7573587405778,11.4497382575823,A,,UN_IGME,,,CME_MRY0T4,2015
OMN,Oman,2016.0,0,CME_MRY0T4,Under-five mortality rate,11.0294697670196,D_PER_1000_B,,_T,,_T,,,10.6445779280556,11.4155239316137,A,,UN_IGME,,,CME_MRY0T4,2016
OMN,Oman,2017.0,0,CME_MRY0T4,Under-five mortality rate,10.9601313931761,D_PER_1000_B,,_T,,_T,,,10.52815848866,11.396995254659,A,,UN_IGME,,,CME_MRY0T4,2017
OMN,Oman,2018.0,0,CME_MRY0T4,Under-five mortality rate,10.8805697596921,D_PER_1000_B,,_T,,_T,,,10.3943615822727,11.3781522691103,A,,UN_IGME,,,CME_MRY0T4,2018
OMN,Oman,2019.0,0,CME_MRY0T4,Under-five mortality rate,10.7795532026573,D_PER_1000_B,,_T,,_T,,,10.2532118013392,11.3299576708679,A,,UN_IGME,,,CME_MRY0T4,2019
OMN,Oman,2020.0,0,CME_MRY0T4,Under-five mortality rate,10.6787327956943,D_PER_1000_B,,_T,,_T,,,10.0999790999631,11.27904476421,A,,UN_IGME,,,CME_MRY0T4,2020
OMN,Oman,2021.0,0,CME_MRY0T4,Under-five mortality rate,10.575483578337,D_PER_1000_B,,_T,,_T,,,9.96349443737717,11.2332098879956,A,,UN_IGME,,,CME_MRY0T4,2021
OMN,Oman,2022.0,0,CME_MRY0T4,Under-five mortality rate,10.4815517124587,D_PER_1000_B,,_T,,_T,,,9.78935700196789,11.2083427601367,A,,UN_IGME,,,CME_MRY0T4,2022
OMN,Oman,2023.0,0,CME_MRY0T4,Under-five mortality rate,10.3872425692686,D_PER_1000_B,,_T,,_T,,,9.57352521100328,11.2685304973984,A,,UN_IGME,,,CME_MRY0T4,2023
OMN,Oman,2024.0,0,CME_MRY0T4,Under-five mortality rate,10.2836413383736,D_PER_1000_B,,_T,,_T,,,9.28104318663667,11.3845807781999,A,,UN_IGME,,,CME_MRY0T4,2024
