indicator_code,country_code,country_name,year,query_type,prompt_type,gt_value,gt_year,a_value,a_year,b_value,b_year,er_a,ya_a,va_a,eqa_a,er_b,ya_b,va_b,eqa_b,hall_a,hall_b,a_tokens,b_tokens,a_latency_ms,b_latency_ms,b_n_tool_calls
NT_ANT_HAZ_NE2,BGD,Bangladesh,2017,HALLUCINATION_T1,direct,,2017.0,36.0,2014.0,31.3,2017.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,True,True,131,7565,2984,14098,3
NT_ANT_HAZ_NE2,BRA,Brazil,2022,HALLUCINATION_T1,direct,,2022.0,,2022.0,8.5,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,197,4939,3945,7627,2
NT_ANT_HAZ_NE2,DEU,Germany,2018,HALLUCINATION_T1,direct,,2018.0,,2018.0,1.8,2018.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,213,7590,5481,16489,3
NT_ANT_HAZ_NE2,IND,India,2016,HALLUCINATION_T1,direct,,2016.0,48.0,2015.0,37.7,2016.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,True,True,132,7574,3053,13835,3
NT_ANT_HAZ_NE2,MEX,Mexico,2023,HALLUCINATION_T1,direct,,2023.0,,2023.0,12.9,2023.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,224,4943,4121,7744,2
NT_ANT_HAZ_NE2,PAK,Pakistan,2023,HALLUCINATION_T1,direct,,2023.0,,2023.0,33.7,2023.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,199,4989,4893,8743,2
NT_ANT_HAZ_NE2,THA,Thailand,2017,HALLUCINATION_T1,direct,,2017.0,,2017.0,12.6,2017.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,181,7573,3787,13506,3
NT_ANT_HAZ_NE2,USA,United States,2021,HALLUCINATION_T1,direct,,2021.0,,2021.0,3.6,2021.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,205,4994,4666,9428,2
NT_ANT_WAZ_NE2,CHN,China,2023,HALLUCINATION_T1,direct,,2023.0,,2023.0,,2023.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,198,8494,6321,28838,4
NT_ANT_WAZ_NE2,JPN,Japan,2024,HALLUCINATION_T1,direct,,2024.0,,2024.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,188,8256,4479,25278,5
NT_ANT_WAZ_NE2,MEX,Mexico,2018,HALLUCINATION_T1,direct,,2018.0,,2018.0,,2018.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,198,8593,5818,21129,4
NT_ANT_WAZ_NE2,TUR,Turkiye,2015,HALLUCINATION_T1,direct,,2015.0,,2015.0,,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,215,8598,4328,24913,4
NT_ANT_WHZ_NE2,ETH,Ethiopia,2015,HALLUCINATION_T1,direct,,2015.0,,2015.0,,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,196,7298,4432,18416,3
ED_CR_L1,AUS,Australia,2003,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,192,9502,3875,15145,5
ED_CR_L1,AUS,Australia,2005,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,204,9502,3596,13646,5
ED_CR_L1,AUS,Australia,2010,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,203,9502,3976,12451,5
ED_CR_L1,AUS,Australia,2016,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,203,9502,3975,12968,5
ED_CR_L1,AUS,Australia,2018,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,202,9502,4035,12860,5
ED_CR_L1,AUS,Australia,2019,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,202,9502,4139,13253,5
ED_CR_L1,AUS,Australia,2020,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,203,9502,3927,12680,5
ED_CR_L1,DEU,Germany,2003,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,209,9514,4260,19604,5
ED_CR_L1,DEU,Germany,2011,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,209,9514,4093,13365,5
ED_CR_L1,DEU,Germany,2015,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,209,9514,4140,13590,5
ED_CR_L1,DEU,Germany,2018,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,209,9514,4171,12645,5
ED_CR_L1,DEU,Germany,2019,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,209,9514,4166,13129,5
ED_CR_L1,FRA,France,2024,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,189,10331,3709,14002,5
ED_CR_L1,GBR,United Kingdom,2001,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,227,9532,4797,13897,5
ED_CR_L1,GBR,United Kingdom,2006,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,227,9532,4556,15420,5
ED_CR_L1,GBR,United Kingdom,2009,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,225,9532,4448,13938,5
ED_CR_L1,GBR,United Kingdom,2011,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,225,9532,4291,12192,5
ED_CR_L1,GBR,United Kingdom,2014,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,227,9532,4553,13684,5
ED_CR_L1,GBR,United Kingdom,2015,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,225,9532,4288,12439,5
ED_CR_L1,GBR,United Kingdom,2016,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,227,9532,4689,14046,5
ED_CR_L1,GBR,United Kingdom,2022,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,225,9532,4475,12508,5
ED_CR_L1,JPN,Japan,2007,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,207,9505,3546,12884,5
ED_CR_L1,JPN,Japan,2014,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,207,9505,4069,13091,5
ED_CR_L1,JPN,Japan,2019,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,207,9505,3682,12932,5
ED_CR_L1,JPN,Japan,2021,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,207,9505,3926,17101,5
ED_CR_L1,USA,United States,2007,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,207,9503,4340,14639,5
ED_CR_L1,USA,United States,2016,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,207,9503,4523,12243,5
MNCH_BIRTH18,AUS,Australia,2000,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.1,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,211,9411,4336,20373,4
MNCH_BIRTH18,AUS,Australia,2001,HALLUCINATION_T2,baseline_latest,,,,,0.1,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,228,9411,4807,16538,4
MNCH_BIRTH18,AUS,Australia,2008,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.1,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,278,9434,6138,19326,4
MNCH_BIRTH18,AUS,Australia,2009,HALLUCINATION_T2,baseline_latest,,,,,0.1,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,215,9434,4252,16915,4
MNCH_BIRTH18,AUS,Australia,2010,HALLUCINATION_T2,baseline_latest,,,,,0.1,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,229,9434,4631,16628,4
MNCH_BIRTH18,BRA,Brazil,2001,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,272,9240,6715,12333,5
MNCH_BIRTH18,BRA,Brazil,2007,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,303,9240,5979,12384,5
MNCH_BIRTH18,BRA,Brazil,2009,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,274,7082,5796,11877,5
MNCH_BIRTH18,BRA,Brazil,2020,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,303,7075,7033,10829,5
MNCH_BIRTH18,CHN,China,2002,HALLUCINATION_T2,baseline_latest,,,,,11.2,2014.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,224,8205,4817,16586,4
MNCH_BIRTH18,CHN,China,2006,HALLUCINATION_T2,baseline_latest,,,,,11.2,2014.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,215,8205,5668,21450,4
MNCH_BIRTH18,CHN,China,2008,HALLUCINATION_T2,baseline_latest,,,,,11.2,2014.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,226,8200,5904,17890,4
MNCH_BIRTH18,CHN,China,2018,HALLUCINATION_T2,baseline_latest,,,,,11.2,2014.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,224,8229,6291,14869,4
MNCH_BIRTH18,CHN,China,2022,HALLUCINATION_T2,baseline_latest,,,,,11.2,2014.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,231,8200,4488,13023,4
MNCH_BIRTH18,DEU,Germany,2001,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.0,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,213,9394,3758,16286,4
MNCH_BIRTH18,DEU,Germany,2014,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.0,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,215,9411,4032,16863,4
MNCH_BIRTH18,DEU,Germany,2017,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.0,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,213,9398,3850,17245,4
MNCH_BIRTH18,DEU,Germany,2021,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.0,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,215,9395,4102,17648,4
MNCH_BIRTH18,FRA,France,2009,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.0,2023.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,234,9456,4338,16434,4
MNCH_BIRTH18,FRA,France,2014,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.0,2023.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,235,9451,5021,26168,4
MNCH_BIRTH18,GBR,United Kingdom,2013,HALLUCINATION_T2,baseline_latest,,,,,0.0,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,213,9496,6138,18267,4
MNCH_BIRTH18,GBR,United Kingdom,2018,HALLUCINATION_T2,baseline_latest,,,,2022.0,0.0,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,248,9530,6588,19165,4
MNCH_BIRTH18,JPN,Japan,2006,HALLUCINATION_T2,baseline_latest,,,,,0.0,2017.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,290,9372,6534,17791,4
MNCH_BIRTH18,JPN,Japan,2007,HALLUCINATION_T2,baseline_latest,,,,,0.0,2017.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,290,9357,6325,16369,4
MNCH_BIRTH18,JPN,Japan,2008,HALLUCINATION_T2,baseline_latest,,,,,0.0,2017.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,290,9365,6449,15696,4
MNCH_BIRTH18,USA,United States,2003,HALLUCINATION_T2,baseline_latest,,,,,13.5,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,285,8852,6720,22097,4
MNCH_BIRTH18,USA,United States,2004,HALLUCINATION_T2,baseline_latest,,,,,53.7,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,271,8900,5514,21918,4
MNCH_BIRTH18,USA,United States,2005,HALLUCINATION_T2,baseline_latest,,,,,53.7,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,284,8892,6867,16717,4
MNCH_BIRTH18,USA,United States,2020,HALLUCINATION_T2,baseline_latest,,,,,53.7,2022.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,285,8893,6381,21941,4
MNCH_CSEC,JPN,Japan,2004,HALLUCINATION_T2,baseline_latest,,,22.0,2020.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,217,7102,5655,11961,5
MNCH_CSEC,JPN,Japan,2006,HALLUCINATION_T2,baseline_latest,,,22.0,2020.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,217,7102,5797,9353,5
MNCH_CSEC,JPN,Japan,2010,HALLUCINATION_T2,baseline_latest,,,22.0,2020.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,217,7102,5735,9566,5
MNCH_CSEC,JPN,Japan,2012,HALLUCINATION_T2,baseline_latest,,,22.0,2020.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,217,7102,5854,8809,5
MNCH_CSEC,JPN,Japan,2015,HALLUCINATION_T2,baseline_latest,,,22.0,2020.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,217,7102,5931,9833,5
MNCH_CSEC,JPN,Japan,2017,HALLUCINATION_T2,baseline_latest,,,22.0,2020.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,217,7094,5782,8189,5
MNCH_CSEC,JPN,Japan,2020,HALLUCINATION_T2,baseline_latest,,,22.0,2020.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,225,7147,5650,9441,5
NT_ANT_HAZ_NE2,FRA,France,2013,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,253,7438,6573,22682,3
NT_ANT_HAZ_NE2,FRA,France,2015,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,253,7438,5904,23597,3
NT_ANT_WAZ_NE2,FRA,France,2009,HALLUCINATION_T2,baseline_latest,,,,,,2017.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,251,7612,4854,22732,3
NT_ANT_WAZ_NE2,FRA,France,2016,HALLUCINATION_T2,baseline_latest,,,,,,2017.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,249,7612,4785,17182,3
NT_ANT_WAZ_NE2,FRA,France,2023,HALLUCINATION_T2,baseline_latest,,,,,,2017.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,249,7612,4923,15300,3
NT_ANT_WHZ_NE2,FRA,France,2006,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,252,6844,5567,22261,3
NT_ANT_WHZ_NE2,FRA,France,2013,HALLUCINATION_T2,baseline_latest,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,252,6844,5616,21788,3
