indicator_code,indicator_name,unit,domain,data_type,country_code,country_name,region,income,year,query_type,ground_truth_value
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2011,POSITIVE,21.852439868978
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2012,POSITIVE,21.2000609613579
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2013,POSITIVE,20.5879252625984
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2014,POSITIVE,19.9816112678929
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2015,POSITIVE,19.3148707005674
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2016,POSITIVE,18.6923653533974
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2017,POSITIVE,18.1405185608325
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2018,POSITIVE,17.5705995569462
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2019,POSITIVE,17.0450635771305
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2020,POSITIVE,16.5133961681496
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2021,POSITIVE,16.0146472622381
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2022,POSITIVE,15.5182692216256
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2023,POSITIVE,15.0067161829874
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,PRY,Paraguay,LAC,UMC,2024,POSITIVE,14.533325901344
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2000,POSITIVE,19.7854272929104
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2001,POSITIVE,18.5815719581079
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2002,POSITIVE,17.45392148997
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2003,POSITIVE,16.4157358563729
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2004,POSITIVE,15.4183345693169
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2005,POSITIVE,14.4679649947523
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2006,POSITIVE,13.5668710554685
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2007,POSITIVE,12.702015109889
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2008,POSITIVE,11.8930875909141
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2009,POSITIVE,11.1013431841897
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2010,POSITIVE,10.3549203995795
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2011,POSITIVE,9.65313683631829
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2012,POSITIVE,8.99452099667091
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2013,POSITIVE,8.38863180155194
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2014,POSITIVE,7.82133639722914
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2015,POSITIVE,7.30354269386036
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2016,POSITIVE,6.82255073158637
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2017,POSITIVE,6.39042234943609
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2018,POSITIVE,6.01350446834042
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2019,POSITIVE,5.69196349064518
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2020,POSITIVE,5.42532148963057
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2021,POSITIVE,5.20441524491801
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2022,POSITIVE,5.01316247262629
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2023,POSITIVE,4.82951750470763
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,SAU,Saudi Arabia,MNA,HIC,2024,POSITIVE,4.65637087516231
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2000,POSITIVE,10.4172276482205
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2001,POSITIVE,10.025583701819
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2002,POSITIVE,9.65339082822815
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2003,POSITIVE,9.30102118632667
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2004,POSITIVE,8.97496032795576
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2005,POSITIVE,8.67459152175903
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2006,POSITIVE,8.3993067337396
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2007,POSITIVE,8.15346486553857
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2008,POSITIVE,7.93016260546194
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2009,POSITIVE,7.72688096280485
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2010,POSITIVE,7.53464435095179
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2011,POSITIVE,7.34560019864313
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2012,POSITIVE,7.14987524295337
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2013,POSITIVE,6.93290140138523
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2014,POSITIVE,6.69386377046134
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2015,POSITIVE,6.43111518542826
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2016,POSITIVE,6.15408722079468
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2017,POSITIVE,5.87727042112939
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2018,POSITIVE,5.62282701058933
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2019,POSITIVE,5.40138245802846
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2020,POSITIVE,5.22199898059654
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2021,POSITIVE,5.08594390796243
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2022,POSITIVE,4.98661988753596
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2023,POSITIVE,4.91057149237503
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,QAT,Qatar,MNA,HIC,2024,POSITIVE,4.84275121138741
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2000,POSITIVE,5.58839020156486
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2001,POSITIVE,5.35994124335937
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2002,POSITIVE,5.13719145538298
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2003,POSITIVE,4.91475485566295
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2004,POSITIVE,4.69814319350225
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2005,POSITIVE,4.48981127974766
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2006,POSITIVE,4.29324537654243
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2007,POSITIVE,4.11199405652247
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2008,POSITIVE,3.94833502227588
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2009,POSITIVE,3.80128415288049
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2010,POSITIVE,3.66809994888888
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2011,POSITIVE,3.54392427619888
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2012,POSITIVE,3.4303934899089
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2013,POSITIVE,3.32676443610551
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2014,POSITIVE,3.23233507476842
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2015,POSITIVE,3.14785214378562
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2016,POSITIVE,3.06995242154848
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2017,POSITIVE,2.99533458356518
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2018,POSITIVE,2.92425239981877
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2019,POSITIVE,2.86049695207872
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2020,POSITIVE,2.80787675154445
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2021,POSITIVE,2.76502604355732
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2022,POSITIVE,2.72926944069676
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2023,POSITIVE,2.6957068902389
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,ISR,Israel,MNA,HIC,2024,POSITIVE,2.65858459352792
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2000,POSITIVE,4.84791367208813
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2001,POSITIVE,4.67420564916655
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2002,POSITIVE,4.51786333609425
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2003,POSITIVE,4.37628716454241
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2004,POSITIVE,4.24914570749383
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2005,POSITIVE,4.13406155371799
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2006,POSITIVE,4.02891436494245
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2007,POSITIVE,3.93123214620325
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2008,POSITIVE,3.83990215000494
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2009,POSITIVE,3.75321942396247
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2010,POSITIVE,3.67379683670945
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2011,POSITIVE,3.60234764112704
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2012,POSITIVE,3.5398281907703
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2013,POSITIVE,3.4843535800317
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2014,POSITIVE,3.43637706689426
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2015,POSITIVE,3.39678812802268
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2016,POSITIVE,3.36812108527061
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2017,POSITIVE,3.34213187132646
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2018,POSITIVE,3.31428415355614
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2019,POSITIVE,3.27862122746563
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2020,POSITIVE,3.23932789123603
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2021,POSITIVE,3.20342514197726
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2022,POSITIVE,3.17404248208143
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2023,POSITIVE,3.15354174033319
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,BEL,Belgium,ECA,HIC,2024,POSITIVE,3.1384962757174
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2000,POSITIVE,5.11985341115539
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2001,POSITIVE,5.01795539507111
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2002,POSITIVE,4.89736201476923
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2003,POSITIVE,4.76113856546784
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2004,POSITIVE,4.60899956965628
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2005,POSITIVE,4.44969747092884
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2006,POSITIVE,4.28953026715352
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2007,POSITIVE,4.13446313055284
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2008,POSITIVE,3.99266528509879
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2009,POSITIVE,3.86921698834452
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2010,POSITIVE,3.76410019103217
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2011,POSITIVE,3.67913061129876
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2012,POSITIVE,3.61158589688359
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2013,POSITIVE,3.55997942334706
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2014,POSITIVE,3.52272029900704
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2015,POSITIVE,3.49905882179877
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2016,POSITIVE,3.48821203149221
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2017,POSITIVE,3.48588750631711
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2018,POSITIVE,3.48575187950795
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2019,POSITIVE,3.48407505609961
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2020,POSITIVE,3.47837003732751
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2021,POSITIVE,3.46613084242235
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2022,POSITIVE,3.44865227571014
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2023,POSITIVE,3.42710039939296
CME_MRY0,Infant mortality rate,"per 1,000 live births",CME,annual_modeled,NLD,Netherlands,ECA,HIC,2024,POSITIVE,3.40343103219201
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2000,POSITIVE,79.9746862712425
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2001,POSITIVE,116.649253423277
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2002,POSITIVE,64.8499519492212
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2003,POSITIVE,58.0150947819398
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2004,POSITIVE,52.3171737050105
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2005,POSITIVE,47.6451712536113
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2006,POSITIVE,43.8588392111308
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2007,POSITIVE,40.2004559952749
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2008,POSITIVE,37.1096696593219
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2009,POSITIVE,33.4562513266655
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2010,POSITIVE,30.1496873848299
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2011,POSITIVE,27.3167757020717
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2012,POSITIVE,23.8089726704575
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2013,POSITIVE,21.1316712862236
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2014,POSITIVE,19.7485818445915
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2015,POSITIVE,18.3841744351288
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2016,POSITIVE,17.3986114886764
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2017,POSITIVE,15.9046572535216
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2018,POSITIVE,14.580888391873
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2019,POSITIVE,13.5026695330778
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2020,POSITIVE,12.7088730413809
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2021,POSITIVE,12.1047564587381
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2022,POSITIVE,11.931229884823
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2023,POSITIVE,11.7134379897087
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,MWI,Malawi,ESA,LIC,2024,POSITIVE,11.2461733771099
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2000,POSITIVE,70.1437237187185
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2001,POSITIVE,67.2221021778232
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2002,POSITIVE,64.1649324523289
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2003,POSITIVE,60.8979380973698
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2004,POSITIVE,57.4669105896123
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2005,POSITIVE,53.8771949317888
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2006,POSITIVE,50.1795406922562
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2007,POSITIVE,46.5701949843412
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2008,POSITIVE,43.1831680284862
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2009,POSITIVE,39.9724629746085
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2010,POSITIVE,37.1438769194903
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2011,POSITIVE,34.5086428588821
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2012,POSITIVE,32.0569962928082
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2013,POSITIVE,29.8639142602766
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2014,POSITIVE,27.8668366315465
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2015,POSITIVE,26.1884700529448
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2016,POSITIVE,24.691367476205
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2017,POSITIVE,23.4104488279022
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2018,POSITIVE,22.301106655261
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2019,POSITIVE,21.2597034190973
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2020,POSITIVE,20.3568893467689
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2021,POSITIVE,19.4332926593077
CME_MRY1T4,Child mortality rate (1-4),"per 1,000 children aged 1",CME,annual_modeled,BDI,Burundi,ESA,LIC,2022,POSITIVE,18.5919901485097
